Tanggal,Location,City,Population_Jiwa,Normal_Avg_Ton,Zone_Type,Rainfall_mm,Rain_Lag_1,Is_Weekend,Hari_Dalam_Minggu,Bulan,Is_Mudik,Ada_Event,Event_Crowd_Headcount,Volume_Sampah_Ton
2024-09-26,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,8.0,0.0,0,3,9,0,0,0.0,170.72
2024-09-26,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,8.0,0.0,0,3,9,0,0,0.0,246.58
2024-09-26,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,8.0,0.0,0,3,9,0,0,0.0,13.84
2024-09-26,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,8.0,0.0,0,3,9,0,0,0.0,10.45
2024-09-27,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,155.15
2024-09-27,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,208.93
2024-09-27,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,98.73
2024-09-27,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,78.62
2024-09-27,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,220.41
2024-09-27,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,137.5
2024-09-27,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,298.93
2024-09-27,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,210.51
2024-09-27,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,2.7,8.0,0,4,9,0,0,0.0,251.34
2024-09-27,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,2.7,8.0,0,4,9,0,0,0.0,302.35
2024-09-27,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,211.5
2024-09-27,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,2.7,8.0,0,4,9,0,0,0.0,310.16
2024-09-27,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,2.7,8.0,0,4,9,0,0,0.0,144.85
2024-09-27,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,215.24
2024-09-27,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,383.17
2024-09-27,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,247.25
2024-09-27,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,275.42
2024-09-27,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,262.63
2024-09-27,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,206.58
2024-09-27,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,161.88
2024-09-27,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,122.33
2024-09-27,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,103.54
2024-09-27,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,2.7,8.0,0,4,9,0,0,0.0,214.55
2024-09-27,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,2.7,8.0,0,4,9,0,0,0.0,264.49
2024-09-27,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,2.7,8.0,0,4,9,0,0,0.0,234.35
2024-09-27,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,264.19
2024-09-27,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,150.21
2024-09-27,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,2.7,8.0,0,4,9,0,0,0.0,145.26
2024-09-27,Pasar Minggu,Jakarta Selatan,315000,271.2,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,289.13
2024-09-27,Pesanggrahan,Jakarta Selatan,250000,180.8,Permukiman Menengah,2.7,8.0,0,4,9,0,0,0.0,180.55
2024-09-27,Setiabudi,Jakarta Selatan,110000,214.7,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,258.3
2024-09-27,Tebet,Jakarta Selatan,220000,192.1,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,215.99
2024-09-27,Cakung,Jakarta Timur,559000,395.5,Industri & Pergudangan,2.7,8.0,0,4,9,0,0,0.0,405.31
2024-09-27,Cipayung,Jakarta Timur,290000,158.2,Permukiman Menengah,2.7,8.0,0,4,9,0,0,0.0,146.16
2024-09-27,Ciracas,Jakarta Timur,310000,214.7,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,219.01
2024-09-27,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,320.06
2024-09-27,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,294.76
2024-09-27,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,2.7,8.0,0,4,9,0,0,0.0,256.73
2024-09-27,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,2.7,8.0,0,4,9,0,0,0.0,153.82
2024-09-27,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,161.16
2024-09-27,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,2.7,8.0,0,4,9,0,0,0.0,166.9
2024-09-27,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,2.7,8.0,0,4,9,0,0,0.0,251.79
2024-09-27,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,2.7,8.0,0,4,9,0,0,0.0,12.11
2024-09-27,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,2.7,8.0,0,4,9,0,0,0.0,10.73
2024-09-28,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,131.35
2024-09-28,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,193.04
2024-09-28,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,105.48
2024-09-28,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,91.91
2024-09-28,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,170.38
2024-09-28,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,105.11
2024-09-28,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,287.38
2024-09-28,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,161.19
2024-09-28,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,0.0,2.7,1,5,9,0,0,0.0,319.29
2024-09-28,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,0.0,2.7,1,5,9,0,0,0.0,304.52
2024-09-28,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,222.51
2024-09-28,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,0.0,2.7,1,5,9,0,0,0.0,302.17
2024-09-28,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,0.0,2.7,1,5,9,0,0,0.0,171.83
2024-09-28,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,180.47
2024-09-28,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,436.12
2024-09-28,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,223.32
2024-09-28,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,327.57
2024-09-28,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,219.42
2024-09-28,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,226.87
2024-09-28,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,174.9
2024-09-28,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,118.84
2024-09-28,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,97.87
2024-09-28,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,0.0,2.7,1,5,9,0,0,0.0,202.1
2024-09-28,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,0.0,2.7,1,5,9,0,0,0.0,280.23
2024-09-28,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,0.0,2.7,1,5,9,0,0,0.0,260.14
2024-09-28,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,269.98
2024-09-28,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,106.63
2024-09-28,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,0.0,2.7,1,5,9,0,0,0.0,139.23
2024-09-28,Pasar Minggu,Jakarta Selatan,315000,271.2,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,240.99
2024-09-28,Pesanggrahan,Jakarta Selatan,250000,180.8,Permukiman Menengah,0.0,2.7,1,5,9,0,0,0.0,202.77
2024-09-28,Setiabudi,Jakarta Selatan,110000,214.7,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,168.06
2024-09-28,Tebet,Jakarta Selatan,220000,192.1,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,190.04
2024-09-28,Cakung,Jakarta Timur,559000,395.5,Industri & Pergudangan,0.0,2.7,1,5,9,0,0,0.0,314.06
2024-09-28,Cipayung,Jakarta Timur,290000,158.2,Permukiman Menengah,0.0,2.7,1,5,9,0,0,0.0,178.97
2024-09-28,Ciracas,Jakarta Timur,310000,214.7,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,219.01
2024-09-28,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,331.22
2024-09-28,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,277.64
2024-09-28,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,0.0,2.7,1,5,9,0,0,0.0,285.39
2024-09-28,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,0.0,2.7,1,5,9,0,0,0.0,185.48
2024-09-28,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,157.94
2024-09-28,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,0.0,2.7,1,5,9,0,0,0.0,173.15
2024-09-28,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,0.0,2.7,1,5,9,0,0,0.0,244.98
2024-09-28,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,0.0,2.7,1,5,9,0,0,0.0,13.68
2024-09-28,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,0.0,2.7,1,5,9,0,0,0.0,11.24
2024-09-29,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,124.25
2024-09-29,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,201.38
2024-09-29,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,109.38
2024-09-29,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,85.11
2024-09-29,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,207.35
2024-09-29,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,122.13
2024-09-29,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,246.7
2024-09-29,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,172.97
2024-09-29,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,11.8,0.0,1,6,9,0,0,0.0,350.12
2024-09-29,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,11.8,0.0,1,6,9,0,0,0.0,324.8
2024-09-29,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,231.33
2024-09-29,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,11.8,0.0,1,6,9,0,0,0.0,269.13
2024-09-29,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,11.8,0.0,1,6,9,0,0,0.0,195.15
2024-09-29,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,226.89
2024-09-29,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,398.35
2024-09-29,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,226.41
2024-09-29,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,296.1
2024-09-29,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,235.36
2024-09-29,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,248.25
2024-09-29,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,190.08
2024-09-29,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,114.84
2024-09-29,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,105.91
2024-09-29,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,11.8,0.0,1,6,9,0,0,0.0,205.96
2024-09-29,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,11.8,0.0,1,6,9,0,0,0.0,301.37
2024-09-29,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,11.8,0.0,1,6,9,0,0,0.0,271.74
2024-09-29,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,292.5
2024-09-29,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,138.0
2024-09-29,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,11.8,0.0,1,6,9,0,0,0.0,153.35
2024-09-29,Pasar Minggu,Jakarta Selatan,315000,271.2,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,230.82
2024-09-29,Pesanggrahan,Jakarta Selatan,250000,180.8,Permukiman Menengah,11.8,0.0,1,6,9,0,0,0.0,185.62
2024-09-29,Setiabudi,Jakarta Selatan,110000,214.7,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,214.43
2024-09-29,Tebet,Jakarta Selatan,220000,192.1,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,200.58
2024-09-29,Cakung,Jakarta Timur,559000,395.5,Industri & Pergudangan,11.8,0.0,1,6,9,0,0,0.0,360.83
2024-09-29,Cipayung,Jakarta Timur,290000,158.2,Permukiman Menengah,11.8,0.0,1,6,9,0,0,0.0,163.98
2024-09-29,Ciracas,Jakarta Timur,310000,214.7,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,274.96
2024-09-29,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,386.9
2024-09-29,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,221.35
2024-09-29,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,11.8,0.0,1,6,9,0,0,0.0,222.81
2024-09-29,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,11.8,0.0,1,6,9,0,0,0.0,175.37
2024-09-29,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,163.31
2024-09-29,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,11.8,0.0,1,6,9,0,0,0.0,184.09
2024-09-29,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,11.8,0.0,1,6,9,0,0,0.0,221.79
2024-09-29,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,11.8,0.0,1,6,9,0,0,0.0,12.25
2024-09-29,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,11.8,0.0,1,6,9,0,0,0.0,10.32
2024-09-30,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,141.04
2024-09-30,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,219.1
2024-09-30,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,101.44
2024-09-30,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,78.61
2024-09-30,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,192.94
2024-09-30,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,124.78
2024-09-30,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,304.09
2024-09-30,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,178.24
2024-09-30,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,0.0,11.8,0,0,9,0,0,0.0,351.02
2024-09-30,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,0.0,11.8,0,0,9,0,0,0.0,299.74
2024-09-30,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,223.82
2024-09-30,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,0.0,11.8,0,0,9,0,0,0.0,362.07
2024-09-30,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,0.0,11.8,0,0,9,0,0,0.0,156.7
2024-09-30,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,250.32
2024-09-30,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,417.69
2024-09-30,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,339.63
2024-09-30,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,305.47
2024-09-30,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,218.28
2024-09-30,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,236.92
2024-09-30,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,170.04
2024-09-30,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,106.95
2024-09-30,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,88.24
2024-09-30,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,0.0,11.8,0,0,9,0,0,0.0,202.88
2024-09-30,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,0.0,11.8,0,0,9,0,0,0.0,268.54
2024-09-30,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,0.0,11.8,0,0,9,0,0,0.0,218.13
2024-09-30,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,272.83
2024-09-30,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,129.21
2024-09-30,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,0.0,11.8,0,0,9,0,0,0.0,150.1
2024-09-30,Pasar Minggu,Jakarta Selatan,315000,271.2,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,307.45
2024-09-30,Pesanggrahan,Jakarta Selatan,250000,180.8,Permukiman Menengah,0.0,11.8,0,0,9,0,0,0.0,173.09
2024-09-30,Setiabudi,Jakarta Selatan,110000,214.7,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,226.82
2024-09-30,Tebet,Jakarta Selatan,220000,192.1,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,208.84
2024-09-30,Cakung,Jakarta Timur,559000,395.5,Industri & Pergudangan,0.0,11.8,0,0,9,0,0,0.0,450.62
2024-09-30,Cipayung,Jakarta Timur,290000,158.2,Permukiman Menengah,0.0,11.8,0,0,9,0,0,0.0,148.53
2024-09-30,Ciracas,Jakarta Timur,310000,214.7,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,197.06
2024-09-30,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,353.13
2024-09-30,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,301.0
2024-09-30,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,0.0,11.8,0,0,9,0,0,0.0,235.82
2024-09-30,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,0.0,11.8,0,0,9,0,0,0.0,167.2
2024-09-30,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,139.69
2024-09-30,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,0.0,11.8,0,0,9,0,0,0.0,153.1
2024-09-30,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,0.0,11.8,0,0,9,0,0,0.0,263.32
2024-09-30,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,0.0,11.8,0,0,9,0,0,0.0,10.6
2024-09-30,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,0.0,11.8,0,0,9,0,0,0.0,9.33
2024-10-01,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,159.94
2024-10-01,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,236.71
2024-10-01,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,103.46
2024-10-01,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,82.79
2024-10-01,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,193.04
2024-10-01,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,127.48
2024-10-01,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,327.13
2024-10-01,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,184.54
2024-10-01,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,8.4,0.0,0,1,10,0,0,0.0,336.17
2024-10-01,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,8.4,0.0,0,1,10,0,0,0.0,285.8
2024-10-01,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,206.87
2024-10-01,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,8.4,0.0,0,1,10,0,0,0.0,339.32
2024-10-01,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,8.4,0.0,0,1,10,0,0,0.0,172.94
2024-10-01,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,230.3
2024-10-01,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,417.37
2024-10-01,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,231.67
2024-10-01,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,295.3
2024-10-01,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,237.29
2024-10-01,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,203.08
2024-10-01,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,180.89
2024-10-01,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,123.64
2024-10-01,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,89.47
2024-10-01,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,8.4,0.0,0,1,10,0,0,0.0,216.7
2024-10-01,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,8.4,0.0,0,1,10,0,0,0.0,253.46
2024-10-01,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,8.4,0.0,0,1,10,0,0,0.0,208.54
2024-10-01,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,8.4,0.0,0,1,10,0,0,0.0,246.51
2024-10-01,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,8.4,0.0,0,1,10,0,0,0.0,127.95
2024-10-01,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,8.4,0.0,0,1,10,0,0,0.0,156.36
